is_about,is_quality_measurement_of,has_specified_numeric_value,has_measurement_unit_label
41149_Q3,Massedruck_2,32.8,bar
41149_Q4,Massedruck_2,26.3,bar
41149_Q5,Massedruck_2,33.2,bar
41149_Q6,Massedruck_2,31.4,bar
41149_Q7,Massedruck_2,32.15,bar
41149_Q1,Quellung Hausmethode K10_1,32.88,percent
41149_Q2,Quellung Hausmethode K10_1,34.46,percent
41149_Q3,Quellung Hausmethode K10_1,35.63,percent
41149_Q4,Quellung Hausmethode K10_1,34.07,percent
41149_Q5,Quellung Hausmethode K10_1,31.89,percent
41149_Q6,Quellung Hausmethode K10_1,34.46,percent
41149_Q7,Quellung Hausmethode K10_1,34.26,percent
41149_Q1,Quellung Hausmethode K10_2,32.49,percent
41149_Q2,Quellung Hausmethode K10_2,37.75,percent
41149_Q3,Quellung Hausmethode K10_2,36.41,percent
41149_Q4,Quellung Hausmethode K10_2,34.66,percent
41149_Q5,Quellung Hausmethode K10_2,31.69,percent
41149_Q6,Quellung Hausmethode K10_2,32.68,percent
41149_Q7,Quellung Hausmethode K10_2,32.09,percent
41149_Q1,Masse pro Messzeit_1,27.06,g
41149_Q2,Masse pro Messzeit_1,29.14,g
41149_Q3,Masse pro Messzeit_1,26.28,g
41149_Q4,Masse pro Messzeit_1,29.28,g
41149_Q5,Masse pro Messzeit_1,25.04,g
41149_Q6,Masse pro Messzeit_1,25.58,g
41149_Q7,Masse pro Messzeit_1,24.96,g
41149_Q1,Masse pro Messzeit_2,26.7,g
41149_Q2,Masse pro Messzeit_2,28.52,g
41149_Q3,Masse pro Messzeit_2,26.0,g
41149_Q4,Masse pro Messzeit_2,28.52,g
41149_Q5,Masse pro Messzeit_2,26.3,g
41149_Q6,Masse pro Messzeit_2,25.28,g
41149_Q7,Masse pro Messzeit_2,25.9,g
41149_Q1,Hardness_mean_value,66.53,Shore A
41149_Q2,Hardness_mean_value,66.73,Shore A
41149_Q3,Hardness_mean_value,64.7,Shore A
41149_Q4,Hardness_mean_value,66.33,Shore A
41149_Q5,Hardness_mean_value,63.67,Shore A
41149_Q6,Hardness_mean_value,63.57,Shore A
41149_Q7,Hardness_mean_value,65.33,Shore A
41149_Q1,Rebound_mean_value_1,37.13,percent
41149_Q2,Rebound_mean_value_1,36.67,percent
41149_Q3,Rebound_mean_value_1,36.73,percent
41149_Q4,Rebound_mean_value_1,37.27,percent
41149_Q5,Rebound_mean_value_1,41.53,percent
41149_Q6,Rebound_mean_value_1,41.8,percent
41149_Q7,Rebound_mean_value_1,39.4,percent
41149_Q1,Rebound_mean_value_2,52.5,percent
41149_Q2,Rebound_mean_value_2,53.5,percent
41149_Q3,Rebound_mean_value_2,56.5,percent
41149_Q4,Rebound_mean_value_2,54.0,percent
41149_Q5,Rebound_mean_value_2,60.5,percent
41149_Q6,Rebound_mean_value_2,59.5,percent
41149_Q7,Rebound_mean_value_2,57.5,percent
41149_Q1,S50,1.5,MPa
41149_Q2,S50,1.5,MPa
41149_Q3,S50,1.3,MPa
41149_Q4,S50,1.4,MPa
41149_Q5,S50,1.3,MPa
41149_Q6,S50,1.3,MPa
41149_Q7,S50,1.3,MPa
41149_Q1,S100,2.6,MPa
41149_Q2,S100,2.6,MPa
41149_Q3,S100,2.3,MPa
41149_Q4,S100,2.4,MPa
41149_Q5,S100,2.4,MPa
41149_Q6,S100,2.5,MPa
41149_Q7,S100,2.3,MPa
41149_Q1,S300,12.6,MPa
41149_Q2,S300,12.5,MPa
41149_Q3,S300,12.8,MPa
41149_Q4,S300,12.1,MPa
41149_Q5,S300,13.8,MPa
41149_Q6,S300,13.8,MPa
41149_Q7,S300,13.0,MPa
41149_Q1,D Median,400.0,percent
41149_Q2,D Median,425.0,percent
41149_Q3,D Median,430.0,percent
41149_Q4,D Median,419.0,percent
41149_Q5,D Median,407.0,percent
41149_Q6,D Median,405.0,percent
41149_Q7,D Median,413.0,percent
41149_Q1,F Median,18.4,MPa
41149_Q2,F Median,19.8,MPa
41149_Q3,F Median,21.0,MPa
41149_Q4,F Median,18.9,MPa
41149_Q5,F Median,21.1,MPa
41149_Q6,F Median,21.1,MPa
41149_Q7,F Median,20.3,MPa
41149_Q1,E_dash_0_degree_celcius,42.13,MPa
41149_Q2,E_dash_0_degree_celcius,41.03,MPa
41149_Q3,E_dash_0_degree_celcius,29.55,MPa
41149_Q4,E_dash_0_degree_celcius,41.23,MPa
41149_Q5,E_dash_0_degree_celcius,20.44,MPa
41149_Q6,E_dash_0_degree_celcius,22.37,MPa
41149_Q7,E_dash_0_degree_celcius,23.06,MPa
41149_Q1,E_double_dash_0_degree_celcius,10.1,MPa
41149_Q2,E_double_dash_0_degree_celcius,9.41,MPa
41149_Q3,E_double_dash_0_degree_celcius,7.69,MPa
41149_Q4,E_double_dash_0_degree_celcius,9.02,MPa
41149_Q5,E_double_dash_0_degree_celcius,5.93,MPa
41149_Q6,E_double_dash_0_degree_celcius,5.91,MPa
41149_Q7,E_double_dash_0_degree_celcius,6.44,MPa
41149_Q1,E_dash_23_degree_celcius,25.21,MPa
41149_Q2,E_dash_23_degree_celcius,24.53,MPa
41149_Q3,E_dash_23_degree_celcius,17.42,MPa
41149_Q4,E_dash_23_degree_celcius,25.16,MPa
41149_Q5,E_dash_23_degree_celcius,12.04,MPa
41149_Q6,E_dash_23_degree_celcius,13.48,MPa
41149_Q7,E_dash_23_degree_celcius,13.52,MPa
41149_Q1,E_double_dash_23_degree_celcius,4.26,MPa
41149_Q2,E_double_dash_23_degree_celcius,3.99,MPa
41149_Q3,E_double_dash_23_degree_celcius,2.75,MPa
41149_Q4,E_double_dash_23_degree_celcius,4.02,MPa
41149_Q5,E_double_dash_23_degree_celcius,1.84,MPa
41149_Q6,E_double_dash_23_degree_celcius,2.01,MPa
41149_Q7,E_double_dash_23_degree_celcius,2.09,MPa
41149_Q1,E_dash_60_degree_celcius,15.34,MPa
41149_Q2,E_dash_60_degree_celcius,15.09,MPa
41149_Q3,E_dash_60_degree_celcius,10.77,MPa
41149_Q4,E_dash_60_degree_celcius,15.43,MPa
41149_Q5,E_dash_60_degree_celcius,7.75,MPa
41149_Q6,E_dash_60_degree_celcius,8.68,MPa
41149_Q7,E_dash_60_degree_celcius,8.57,MPa
41149_Q1,E_double_dash_60_degree_celcius,1.78,MPa
41149_Q2,E_double_dash_60_degree_celcius,1.71,MPa
41149_Q3,E_double_dash_60_degree_celcius,1.05,MPa
41149_Q4,E_double_dash_60_degree_celcius,1.76,MPa
41149_Q5,E_double_dash_60_degree_celcius,0.65,MPa
41149_Q6,E_double_dash_60_degree_celcius,0.7,MPa
41149_Q7,E_double_dash_60_degree_celcius,0.72,MPa
41149_Q1,tand d max,0.547,
41149_Q2,tand d max,0.542,
41149_Q3,tand d max,0.603,
41149_Q4,tand d max,0.536,
41149_Q5,tand d max,0.671,
41149_Q6,tand d max,0.624,
41149_Q7,tand d max,0.639,
41149_Q1,Temperatur tan d max,-27.3,[degree_celcius]
41149_Q2,Temperatur tan d max,-27.3,[degree_celcius]
41149_Q3,Temperatur tan d max,-25.3,[degree_celcius]
41149_Q4,Temperatur tan d max,-28.3,[degree_celcius]
41149_Q5,Temperatur tan d max,-24.3,[degree_celcius]
41149_Q6,Temperatur tan d max,-25.2,[degree_celcius]
41149_Q7,Temperatur tan d max,-24.2,[degree_celcius]
41149_Q1,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,4.13,MPa
41149_Q2,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,4.73,MPa
41149_Q3,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.75,MPa
41149_Q4,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,4.53,MPa
41149_Q5,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.83,MPa
41149_Q6,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,2.95,MPa
41149_Q7,ElasticModulus_G_dash_zero_point_five_percent_1_Messung,3.25,MPa
41149_Q1,ElasticModulus_G_dash_15_percent_1_Messung,1.49,MPa
41149_Q2,ElasticModulus_G_dash_15_percent_1_Messung,1.56,MPa
41149_Q3,ElasticModulus_G_dash_15_percent_1_Messung,1.49,MPa
41149_Q4,ElasticModulus_G_dash_15_percent_1_Messung,1.57,MPa
41149_Q5,ElasticModulus_G_dash_15_percent_1_Messung,1.34,MPa
41149_Q6,ElasticModulus_G_dash_15_percent_1_Messung,1.36,MPa
41149_Q7,ElasticModulus_G_dash_15_percent_1_Messung,1.42,MPa
41149_Q1,tan_d_7_percent_1_Messung,0.197,MPa
41149_Q2,tan_d_7_percent_1_Messung,0.199,MPa
41149_Q3,tan_d_7_percent_1_Messung,0.182,MPa
41149_Q4,tan_d_7_percent_1_Messung,0.195,MPa
41149_Q5,tan_d_7_percent_1_Messung,0.162,MPa
41149_Q6,tan_d_7_percent_1_Messung,0.165,MPa
41149_Q7,tan_d_7_percent_1_Messung,0.175,MPa
41149_Q1,LossModulus_Gdouble_dash(max),0.55,MPa
41149_Q2,LossModulus_Gdouble_dash(max),0.63,MPa
41149_Q3,LossModulus_Gdouble_dash(max),0.46,MPa
41149_Q4,LossModulus_Gdouble_dash(max),0.6,MPa
41149_Q5,LossModulus_Gdouble_dash(max),0.33,MPa
41149_Q6,LossModulus_Gdouble_dash(max),0.34,MPa
41149_Q7,LossModulus_Gdouble_dash(max),0.4,MPa
